date,000001.SZ,000002.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000301.SZ,000333.SZ,000338.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000651.SZ,000661.SZ,000708.SZ,000725.SZ,000733.SZ,000768.SZ,000776.SZ,000786.SZ,000792.SZ,000800.SZ,000858.SZ,000876.SZ,000877.SZ,000895.SZ,000938.SZ,000963.SZ,000977.SZ,000983.SZ,000999.SZ,001289.SZ,001979.SZ,002001.SZ,002007.SZ,002027.SZ,002049.SZ,002050.SZ,002074.SZ,002129.SZ,002142.SZ,002179.SZ,002180.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002410.SZ,002415.SZ,002459.SZ,002460.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002594.SZ,002601.SZ,002603.SZ,002648.SZ,002709.SZ,002714.SZ,002736.SZ,002812.SZ,002821.SZ,002841.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300142.SZ,300223.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300408.SZ,300413.SZ,300433.SZ,300450.SZ,300454.SZ,300496.SZ,300498.SZ,300628.SZ,300661.SZ,300750.SZ,300751.SZ,300759.SZ,300760.SZ,300763.SZ,300782.SZ,300896.SZ,300919.SZ,300957.SZ,300979.SZ,300999.SZ,301269.SZ,600000.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600039.SH,600048.SH,600050.SH,600061.SH,600085.SH,600089.SH,600104.SH,600111.SH,600115.SH,600132.SH,600150.SH,600176.SH,600183.SH,600188.SH,600196.SH,600219.SH,600233.SH,600276.SH,600309.SH,600332.SH,600346.SH,600362.SH,600372.SH,600406.SH,600426.SH,600436.SH,600438.SH,600460.SH,600489.SH,600515.SH,600519.SH,600547.SH,600570.SH,600584.SH,600585.SH,600588.SH,600600.SH,600606.SH,600660.SH,600674.SH,600690.SH,600732.SH,600741.SH,600745.SH,600754.SH,600760.SH,600795.SH,600803.SH,600809.SH,600837.SH,600845.SH,600875.SH,600886.SH,600887.SH,600893.SH,600900.SH,600905.SH,600918.SH,600919.SH,600926.SH,600938.SH,600941.SH,600958.SH,600989.SH,600999.SH,601006.SH,601009.SH,601012.SH,601021.SH,601059.SH,601066.SH,601088.SH,601100.SH,601111.SH,601117.SH,601138.SH,601155.SH,601166.SH,601169.SH,601186.SH,601211.SH,601225.SH,601229.SH,601236.SH,601238.SH,601288.SH,601318.SH,601319.SH,601328.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601600.SH,601601.SH,601607.SH,601615.SH,601618.SH,601628.SH,601633.SH,601658.SH,601668.SH,601669.SH,601688.SH,601689.SH,601698.SH,601699.SH,601728.SH,601766.SH,601788.SH,601799.SH,601800.SH,601808.SH,601816.SH,601818.SH,601838.SH,601857.SH,601865.SH,601868.SH,601872.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601916.SH,601919.SH,601939.SH,601985.SH,601988.SH,601989.SH,601995.SH,601998.SH,603019.SH,603195.SH,603259.SH,603260.SH,603288.SH,603290.SH,603369.SH,603392.SH,603486.SH,603501.SH,603659.SH,603799.SH,603806.SH,603833.SH,603899.SH,603986.SH,603993.SH,605117.SH,605499.SH,688008.SH,688012.SH,688036.SH,688041.SH,688065.SH,688111.SH,688126.SH,688187.SH,688223.SH,688256.SH,688271.SH,688303.SH,688363.SH,688396.SH,688561.SH,688599.SH,688981.SH
2025-04-07,152.0,160.0,152.0,152.0,160.0,160.0,160.0,160.0,152.0,160.0,144.0,160.0,160.0,90.0,126.0,152.0,160.0,160.0,112.0,152.0,160.0,128.0,152.0,160.0,57.0,160.0,144.0,152.0,20.0,160.0,140.0,160.0,68.0,152.0,152.0,80.0,18.0,152.0,152.0,20.0,160.0,160.0,32.0,160.0,88.0,160.0,160.0,160.0,112.0,160.0,77.0,8.0,100.0,136.0,152.0,160.0,160.0,60.0,100.0,160.0,80.0,160.0,160.0,48.0,160.0,160.0,160.0,152.0,144.0,24.0,160.0,160.0,160.0,152.0,88.0,160.0,96.0,152.0,8.0,152.0,160.0,160.0,160.0,160.0,152.0,160.0,160.0,160.0,160.0,160.0,160.0,152.0,160.0,140.0,160.0,160.0,160.0,160.0,160.0,160.0,40.0,160.0,160.0,152.0,160.0,104.0,160.0,128.0,160.0,128.0,152.0,160.0,,160.0,160.0,160.0,160.0,152.0,160.0,152.0,160.0,144.0,160.0,160.0,152.0,160.0,152.0,20.0,40.0,160.0,120.0,152.0,160.0,152.0,152.0,140.0,144.0,144.0,144.0,152.0,16.0,144.0,144.0,136.0,60.0,90.0,160.0,152.0,160.0,56.0,152.0,160.0,136.0,160.0,160.0,160.0,152.0,160.0,160.0,108.0,160.0,160.0,160.0,112.0,120.0,160.0,152.0,140.0,160.0,32.0,160.0,152.0,120.0,144.0,160.0,,36.0,,152.0,144.0,152.0,133.0,152.0,40.0,160.0,144.0,160.0,160.0,160.0,80.0,160.0,104.0,160.0,160.0,160.0,160.0,160.0,96.0,120.0,160.0,112.0,160.0,152.0,8.0,160.0,160.0,160.0,160.0,152.0,152.0,80.0,152.0,160.0,160.0,160.0,152.0,160.0,126.0,160.0,160.0,152.0,160.0,152.0,152.0,160.0,96.0,160.0,152.0,144.0,152.0,160.0,160.0,152.0,8.0,160.0,144.0,100.0,160.0,160.0,136.0,160.0,112.0,120.0,160.0,160.0,160.0,128.0,160.0,152.0,144.0,160.0,128.0,152.0,144.0,160.0,136.0,160.0,160.0,19.0,160.0,160.0,136.0,144.0,160.0,140.0,160.0,120.0,160.0,140.0,128.0,133.0,140.0,24.0,160.0,8.0,104.0,160.0,60.0,128.0,140.0,56.0,96.0,38.0,160.0,120.0,160.0,60.0,160.0,100.0,,104.0,160.0,100.0,20.0,160.0,144.0,160.0,160.0,160.0,160.0
2025-04-08,84.0,114.0,160.0,84.0,160.0,126.0,133.0,133.0,112.0,119.0,152.0,140.0,133.0,60.0,54.0,133.0,119.0,126.0,56.0,112.0,133.0,72.0,78.0,119.0,38.0,133.0,112.0,51.0,19.0,95.0,133.0,160.0,104.0,160.0,105.0,90.0,16.0,36.0,144.0,19.0,133.0,112.0,160.0,160.0,112.0,119.0,76.0,126.0,105.0,160.0,60.0,152.0,76.0,91.0,119.0,57.0,90.0,76.0,95.0,133.0,119.0,160.0,133.0,160.0,133.0,126.0,144.0,144.0,91.0,160.0,160.0,20.0,133.0,112.0,160.0,160.0,160.0,160.0,152.0,98.0,133.0,133.0,126.0,126.0,119.0,133.0,126.0,133.0,112.0,160.0,119.0,96.0,152.0,114.0,133.0,133.0,152.0,133.0,20.0,144.0,57.0,133.0,133.0,128.0,119.0,49.0,133.0,52.0,126.0,105.0,128.0,40.0,,133.0,133.0,112.0,17.0,126.0,108.0,112.0,133.0,112.0,38.0,133.0,112.0,126.0,100.0,90.0,17.0,20.0,108.0,126.0,112.0,98.0,126.0,19.0,105.0,90.0,133.0,126.0,160.0,112.0,105.0,126.0,16.0,120.0,133.0,105.0,133.0,56.0,119.0,20.0,105.0,36.0,133.0,160.0,63.0,133.0,108.0,22.0,160.0,160.0,19.0,140.0,136.0,133.0,128.0,18.0,119.0,160.0,133.0,144.0,91.0,90.0,56.0,,64.0,,136.0,112.0,75.0,36.0,75.0,19.0,19.0,91.0,152.0,119.0,133.0,18.0,133.0,12.0,126.0,19.0,133.0,119.0,102.0,72.0,119.0,108.0,140.0,126.0,126.0,160.0,133.0,95.0,108.0,95.0,126.0,119.0,76.0,98.0,119.0,114.0,119.0,126.0,126.0,120.0,140.0,126.0,72.0,133.0,160.0,126.0,119.0,77.0,133.0,126.0,126.0,90.0,57.0,133.0,112.0,144.0,57.0,91.0,19.0,100.0,126.0,119.0,20.0,56.0,20.0,133.0,133.0,133.0,140.0,76.0,119.0,126.0,119.0,91.0,76.0,105.0,119.0,105.0,126.0,126.0,18.0,68.0,152.0,84.0,112.0,100.0,114.0,160.0,160.0,126.0,95.0,112.0,60.0,19.0,160.0,160.0,112.0,152.0,133.0,20.0,70.0,160.0,152.0,126.0,75.0,152.0,114.0,133.0,95.0,120.0,72.0,,84.0,133.0,76.0,19.0,133.0,98.0,133.0,133.0,133.0,152.0
2025-04-09,48.0,38.0,133.0,60.0,133.0,38.0,102.0,102.0,84.0,128.0,102.0,36.0,85.0,45.0,20.0,20.0,102.0,96.0,70.0,140.0,144.0,14.0,34.0,112.0,20.0,76.0,56.0,16.0,36.0,48.0,95.0,133.0,77.0,133.0,66.0,10.0,42.0,18.0,96.0,18.0,126.0,20.0,133.0,126.0,60.0,120.0,20.0,76.0,48.0,108.0,66.0,160.0,105.0,96.0,75.0,19.0,84.0,19.0,60.0,114.0,90.0,108.0,120.0,144.0,102.0,108.0,112.0,114.0,72.0,160.0,114.0,19.0,114.0,96.0,152.0,133.0,119.0,114.0,160.0,84.0,126.0,68.0,108.0,108.0,96.0,102.0,96.0,114.0,84.0,108.0,96.0,114.0,119.0,112.0,140.0,108.0,133.0,90.0,36.0,96.0,19.0,152.0,108.0,98.0,84.0,49.0,95.0,14.0,102.0,120.0,120.0,18.0,,119.0,19.0,95.0,19.0,119.0,42.0,102.0,108.0,60.0,54.0,108.0,18.0,102.0,18.0,112.0,16.0,19.0,54.0,108.0,48.0,60.0,102.0,20.0,16.0,30.0,54.0,91.0,119.0,36.0,112.0,104.0,3.0,104.0,96.0,72.0,108.0,30.0,36.0,18.0,84.0,15.0,108.0,120.0,48.0,20.0,102.0,13.0,114.0,114.0,18.0,114.0,34.0,120.0,104.0,30.0,66.0,114.0,144.0,102.0,56.0,19.0,60.0,,32.0,,108.0,72.0,24.0,16.0,72.0,18.0,17.0,60.0,136.0,50.0,96.0,15.0,102.0,10.0,102.0,16.0,136.0,96.0,20.0,66.0,120.0,34.0,114.0,18.0,32.0,133.0,20.0,112.0,98.0,34.0,90.0,102.0,108.0,96.0,90.0,85.0,105.0,96.0,90.0,104.0,120.0,102.0,34.0,144.0,114.0,119.0,60.0,48.0,52.0,102.0,102.0,14.0,18.0,51.0,96.0,140.0,19.0,48.0,18.0,36.0,108.0,78.0,18.0,42.0,18.0,84.0,152.0,126.0,120.0,17.0,105.0,96.0,108.0,84.0,20.0,65.0,133.0,96.0,48.0,96.0,68.0,11.0,136.0,30.0,96.0,68.0,76.0,19.0,152.0,9.0,17.0,96.0,16.0,17.0,160.0,114.0,72.0,102.0,114.0,19.0,30.0,100.0,98.0,102.0,30.0,133.0,19.0,54.0,19.0,80.0,20.0,,60.0,108.0,38.0,18.0,114.0,51.0,72.0,114.0,108.0,19.0
2025-04-10,35.0,19.0,85.0,20.0,100.0,16.0,75.0,13.0,63.0,78.0,90.0,17.0,66.0,11.0,17.0,20.0,70.0,70.0,36.0,84.0,85.0,16.0,14.0,70.0,14.0,18.0,35.0,15.0,34.0,14.0,112.0,95.0,60.0,90.0,30.0,7.0,78.0,16.0,55.0,15.0,20.0,20.0,102.0,85.0,25.0,75.0,17.0,13.0,16.0,85.0,50.0,95.0,65.0,50.0,45.0,34.0,85.0,28.0,68.0,85.0,85.0,85.0,85.0,102.0,90.0,65.0,75.0,80.0,30.0,152.0,85.0,16.0,64.0,56.0,96.0,85.0,80.0,70.0,108.0,10.0,85.0,15.0,34.0,80.0,68.0,80.0,68.0,85.0,50.0,90.0,80.0,75.0,84.0,85.0,100.0,95.0,152.0,80.0,16.0,60.0,34.0,75.0,85.0,60.0,65.0,45.0,68.0,18.0,80.0,17.0,72.0,17.0,,84.0,18.0,16.0,25.0,72.0,2.0,112.0,85.0,49.0,91.0,78.0,13.0,80.0,16.0,45.0,11.0,17.0,64.0,60.0,14.0,12.0,96.0,17.0,7.0,30.0,26.0,84.0,108.0,20.0,55.0,50.0,6.0,64.0,65.0,36.0,51.0,35.0,14.0,34.0,102.0,14.0,45.0,85.0,65.0,20.0,28.0,16.0,85.0,90.0,14.0,72.0,64.0,18.0,78.0,9.0,32.0,85.0,84.0,75.0,33.0,16.0,42.0,,13.0,,90.0,21.0,30.0,15.0,48.0,30.0,10.0,45.0,70.0,2.0,48.0,36.0,52.0,12.0,60.0,51.0,75.0,15.0,14.0,40.0,96.0,105.0,54.0,15.0,14.0,100.0,19.0,54.0,45.0,15.0,75.0,48.0,56.0,55.0,45.0,91.0,70.0,70.0,42.0,60.0,51.0,64.0,12.0,112.0,85.0,80.0,10.0,28.0,7.0,70.0,75.0,6.0,10.0,13.0,14.0,114.0,18.0,36.0,90.0,17.0,80.0,50.0,34.0,8.0,34.0,65.0,64.0,119.0,72.0,10.0,60.0,80.0,80.0,80.0,20.0,6.0,65.0,75.0,20.0,64.0,104.0,3.0,128.0,11.0,72.0,28.0,36.0,64.0,102.0,8.0,15.0,80.0,60.0,17.0,114.0,85.0,35.0,75.0,100.0,30.0,35.0,68.0,85.0,70.0,136.0,80.0,16.0,16.0,51.0,42.0,16.0,,24.0,68.0,54.0,15.0,17.0,13.0,17.0,85.0,95.0,17.0
2025-04-11,10.0,32.0,64.0,90.0,70.0,15.0,30.0,3.0,8.0,48.0,30.0,15.0,28.0,65.0,39.0,36.0,40.0,12.0,14.0,56.0,80.0,15.0,18.0,15.0,48.0,48.0,12.0,26.0,60.0,28.0,8.0,64.0,32.0,60.0,6.0,6.0,96.0,20.0,12.0,50.0,57.0,20.0,56.0,64.0,5.0,60.0,34.0,20.0,3.0,80.0,36.0,68.0,32.0,7.0,90.0,39.0,70.0,39.0,60.0,75.0,25.0,80.0,80.0,64.0,35.0,40.0,26.0,20.0,5.0,108.0,64.0,36.0,65.0,52.0,48.0,60.0,52.0,44.0,80.0,7.0,56.0,40.0,13.0,52.0,63.0,56.0,60.0,60.0,30.0,56.0,72.0,63.0,52.0,91.0,60.0,64.0,70.0,60.0,48.0,20.0,20.0,48.0,75.0,72.0,40.0,5.0,20.0,26.0,56.0,52.0,51.0,91.0,,28.0,48.0,17.0,28.0,28.0,11.0,36.0,78.0,40.0,56.0,42.0,12.0,60.0,11.0,6.0,9.0,28.0,72.0,45.0,6.0,12.0,70.0,48.0,12.0,49.0,45.0,56.0,78.0,5.0,16.0,15.0,4.0,16.0,25.0,12.0,40.0,10.0,10.0,39.0,16.0,9.0,48.0,20.0,38.0,16.0,11.0,18.0,52.0,72.0,22.0,64.0,88.0,65.0,16.0,35.0,36.0,65.0,21.0,15.0,32.0,56.0,8.0,,10.0,,14.0,21.0,72.0,36.0,44.0,21.0,12.0,10.0,80.0,5.0,21.0,30.0,32.0,8.0,45.0,14.0,7.0,56.0,4.0,30.0,66.0,98.0,36.0,6.0,10.0,80.0,26.0,6.0,12.0,22.0,48.0,56.0,56.0,12.0,16.0,52.0,35.0,77.0,16.0,18.0,48.0,55.0,12.0,40.0,60.0,35.0,15.0,20.0,6.0,44.0,44.0,1.0,8.0,16.0,2.0,70.0,20.0,18.0,128.0,11.0,55.0,28.0,45.0,2.0,52.0,9.0,60.0,56.0,75.0,20.0,77.0,50.0,35.0,18.0,36.0,49.0,18.0,60.0,4.0,25.0,56.0,7.0,84.0,8.0,64.0,32.0,32.0,6.0,72.0,26.0,20.0,80.0,133.0,14.0,72.0,68.0,12.0,40.0,68.0,3.0,30.0,40.0,24.0,25.0,48.0,76.0,51.0,15.0,18.0,66.0,10.0,,2.0,40.0,48.0,56.0,14.0,52.0,17.0,64.0,60.0,18.0
2025-04-14,40.0,26.0,64.0,30.0,65.0,39.0,30.0,12.0,24.0,48.0,12.0,48.0,30.0,27.0,48.0,32.0,45.0,112.0,36.0,40.0,68.0,36.0,9.0,8.0,65.0,26.0,3.0,14.0,56.0,12.0,7.0,60.0,28.0,42.0,42.0,14.0,77.0,27.0,15.0,32.0,32.0,48.0,56.0,45.0,5.0,52.0,9.0,38.0,3.0,60.0,27.0,48.0,66.0,10.0,114.0,30.0,39.0,24.0,90.0,39.0,39.0,45.0,45.0,48.0,32.0,44.0,8.0,12.0,8.0,96.0,64.0,16.0,70.0,48.0,40.0,85.0,48.0,16.0,75.0,12.0,33.0,18.0,33.0,44.0,16.0,60.0,16.0,36.0,8.0,42.0,52.0,18.0,15.0,56.0,72.0,42.0,48.0,39.0,44.0,20.0,34.0,32.0,42.0,30.0,30.0,5.0,36.0,36.0,80.0,75.0,32.0,42.0,,44.0,12.0,12.0,6.0,64.0,24.0,8.0,39.0,35.0,20.0,27.0,12.0,40.0,70.0,5.0,70.0,36.0,54.0,60.0,48.0,20.0,42.0,60.0,12.0,36.0,42.0,30.0,78.0,7.0,12.0,36.0,6.0,42.0,60.0,10.0,102.0,12.0,3.0,6.0,14.0,6.0,17.0,17.0,15.0,34.0,12.0,11.0,45.0,60.0,30.0,60.0,96.0,10.0,40.0,96.0,48.0,36.0,90.0,13.0,2.0,14.0,35.0,,66.0,,22.0,48.0,66.0,14.0,13.0,18.0,8.0,10.0,16.0,35.0,15.0,66.0,18.0,9.0,42.0,7.0,24.0,26.0,39.0,21.0,56.0,66.0,85.0,39.0,28.0,60.0,39.0,7.0,49.0,9.0,28.0,64.0,16.0,10.0,24.0,36.0,20.0,76.0,33.0,28.0,32.0,40.0,9.0,45.0,52.0,32.0,24.0,15.0,6.0,9.0,33.0,3.0,3.0,32.0,2.0,40.0,30.0,40.0,104.0,8.0,60.0,30.0,39.0,2.0,65.0,44.0,45.0,42.0,36.0,16.0,12.0,48.0,20.0,36.0,30.0,36.0,10.0,44.0,5.0,12.0,84.0,12.0,98.0,4.0,75.0,30.0,14.0,55.0,48.0,10.0,27.0,54.0,144.0,42.0,64.0,60.0,12.0,30.0,57.0,52.0,15.0,45.0,30.0,5.0,70.0,42.0,14.0,26.0,15.0,18.0,12.0,,1.0,48.0,15.0,44.0,4.0,44.0,30.0,60.0,21.0,26.0
2025-04-15,40.0,66.0,35.0,6.0,20.0,6.0,10.0,4.0,6.0,4.0,4.0,13.0,35.0,42.0,60.0,48.0,6.0,56.0,104.0,25.0,33.0,102.0,4.0,4.0,40.0,20.0,3.0,24.0,91.0,28.0,14.0,16.0,8.0,22.0,12.0,60.0,16.0,42.0,19.0,14.0,36.0,60.0,22.0,24.0,3.0,26.0,40.0,64.0,2.0,35.0,16.0,14.0,49.0,21.0,98.0,20.0,60.0,35.0,98.0,20.0,10.0,20.0,24.0,13.0,50.0,38.0,1.0,3.0,3.0,55.0,32.0,6.0,20.0,33.0,21.0,18.0,12.0,7.0,26.0,6.0,32.0,10.0,4.0,16.0,15.0,104.0,18.0,14.0,2.0,16.0,12.0,20.0,4.0,45.0,13.0,38.0,48.0,20.0,28.0,2.0,39.0,13.0,18.0,12.0,2.0,3.0,42.0,51.0,39.0,20.0,9.0,60.0,,13.0,55.0,32.0,30.0,22.0,22.0,21.0,80.0,8.0,8.0,20.0,20.0,32.0,56.0,10.0,24.0,40.0,60.0,10.0,6.0,5.0,4.0,60.0,10.0,45.0,30.0,88.0,8.0,2.0,5.0,2.0,4.0,7.0,160.0,30.0,80.0,1.0,8.0,5.0,60.0,18.0,4.0,28.0,4.0,65.0,28.0,12.0,10.0,10.0,24.0,16.0,56.0,10.0,6.0,8.0,7.0,42.0,45.0,10.0,3.0,15.0,5.0,,64.0,,36.0,15.0,21.0,50.0,12.0,36.0,35.0,15.0,75.0,18.0,2.0,60.0,3.0,6.0,15.0,66.0,30.0,12.0,12.0,9.0,32.0,42.0,100.0,15.0,6.0,14.0,44.0,10.0,112.0,15.0,7.0,15.0,56.0,5.0,2.0,17.0,18.0,30.0,16.0,9.0,20.0,30.0,4.0,13.0,22.0,27.0,20.0,15.0,4.0,6.0,20.0,12.0,15.0,18.0,2.0,44.0,60.0,25.0,88.0,5.0,25.0,2.0,50.0,2.0,77.0,42.0,14.0,12.0,10.0,35.0,20.0,26.0,8.0,18.0,70.0,11.0,1.0,24.0,9.0,1.0,35.0,18.0,56.0,8.0,45.0,11.0,13.0,18.0,15.0,4.0,13.0,44.0,98.0,16.0,9.0,39.0,15.0,7.0,52.0,25.0,40.0,36.0,6.0,33.0,50.0,18.0,55.0,96.0,11.0,3.0,20.0,,4.0,3.0,35.0,50.0,7.0,48.0,39.0,60.0,4.0,21.0
2025-04-16,13.0,12.0,6.0,7.0,12.0,9.0,10.0,10.0,2.0,10.0,3.0,15.0,2.0,8.0,26.0,13.0,3.0,5.0,28.0,3.0,10.0,30.0,11.0,4.0,12.0,9.0,2.0,16.0,80.0,4.0,4.0,14.0,2.0,12.0,10.0,9.0,8.0,16.0,14.0,32.0,9.0,10.0,13.0,13.0,2.0,16.0,1.0,8.0,2.0,10.0,12.0,12.0,9.0,7.0,17.0,5.0,12.0,36.0,19.0,14.0,9.0,14.0,14.0,11.0,11.0,15.0,7.0,4.0,2.0,30.0,15.0,44.0,10.0,12.0,9.0,14.0,12.0,11.0,13.0,2.0,11.0,7.0,4.0,8.0,7.0,11.0,2.0,13.0,2.0,10.0,13.0,9.0,11.0,17.0,12.0,15.0,11.0,11.0,40.0,2.0,13.0,10.0,11.0,3.0,6.0,1.0,14.0,5.0,14.0,16.0,13.0,9.0,,14.0,14.0,7.0,9.0,13.0,8.0,14.0,16.0,2.0,21.0,13.0,15.0,13.0,15.0,8.0,65.0,15.0,15.0,8.0,3.0,9.0,15.0,55.0,8.0,4.0,9.0,6.0,16.0,5.0,3.0,1.0,7.0,12.0,17.0,7.0,16.0,2.0,9.0,6.0,11.0,16.0,10.0,14.0,9.0,7.0,14.0,7.0,8.0,12.0,9.0,15.0,12.0,5.0,7.0,35.0,13.0,19.0,5.0,14.0,20.0,7.0,6.0,,54.0,,8.0,4.0,4.0,15.0,14.0,72.0,4.0,4.0,14.0,11.0,3.0,28.0,12.0,10.0,14.0,13.0,16.0,14.0,20.0,6.0,6.0,14.0,16.0,19.0,13.0,14.0,11.0,10.0,16.0,13.0,13.0,12.0,64.0,5.0,3.0,12.0,12.0,14.0,12.0,2.0,12.0,14.0,12.0,13.0,6.0,11.0,4.0,4.0,6.0,4.0,7.0,9.0,16.0,12.0,4.0,13.0,11.0,7.0,64.0,12.0,9.0,1.0,12.0,2.0,17.0,15.0,15.0,14.0,11.0,9.0,4.0,8.0,7.0,14.0,15.0,6.0,5.0,15.0,8.0,6.0,32.0,7.0,15.0,5.0,13.0,11.0,10.0,14.0,6.0,5.0,12.0,11.0,50.0,19.0,10.0,12.0,13.0,11.0,11.0,18.0,12.0,12.0,7.0,1.0,60.0,12.0,14.0,10.0,16.0,16.0,8.0,,1.0,12.0,14.0,52.0,14.0,9.0,15.0,13.0,4.0,7.0
2025-04-17,28.0,40.0,1.0,16.0,14.0,2.0,10.0,20.0,2.0,4.0,11.0,14.0,5.0,24.0,90.0,27.0,2.0,2.0,42.0,10.0,3.0,84.0,20.0,2.0,32.0,4.0,10.0,42.0,48.0,8.0,70.0,9.0,4.0,4.0,2.0,12.0,8.0,51.0,12.0,8.0,10.0,20.0,1.0,11.0,1.0,16.0,7.0,18.0,1.0,9.0,20.0,5.0,18.0,19.0,33.0,6.0,12.0,12.0,20.0,20.0,6.0,7.0,7.0,8.0,4.0,17.0,2.0,2.0,2.0,13.0,11.0,8.0,4.0,16.0,4.0,6.0,8.0,26.0,4.0,2.0,12.0,4.0,10.0,4.0,2.0,12.0,2.0,26.0,2.0,4.0,16.0,4.0,3.0,8.0,3.0,22.0,13.0,16.0,8.0,1.0,12.0,12.0,2.0,2.0,12.0,2.0,26.0,6.0,12.0,26.0,5.0,8.0,,22.0,16.0,8.0,15.0,20.0,4.0,2.0,26.0,2.0,14.0,4.0,12.0,6.0,22.0,4.0,28.0,54.0,24.0,2.0,2.0,8.0,22.0,72.0,4.0,12.0,28.0,8.0,10.0,2.0,2.0,2.0,4.0,3.0,30.0,2.0,30.0,3.0,14.0,8.0,9.0,30.0,2.0,13.0,34.0,2.0,22.0,28.0,6.0,8.0,14.0,17.0,12.0,17.0,26.0,7.0,12.0,5.0,6.0,18.0,40.0,12.0,2.0,,51.0,,6.0,8.0,8.0,49.0,14.0,64.0,12.0,2.0,12.0,6.0,4.0,16.0,12.0,4.0,18.0,25.0,22.0,18.0,32.0,6.0,4.0,5.0,7.0,11.0,30.0,11.0,19.0,18.0,14.0,3.0,24.0,18.0,27.0,10.0,18.0,8.0,10.0,14.0,6.0,8.0,9.0,24.0,12.0,6.0,4.0,22.0,18.0,10.0,4.0,2.0,8.0,2.0,16.0,22.0,6.0,3.0,16.0,6.0,56.0,4.0,10.0,6.0,35.0,2.0,65.0,16.0,8.0,2.0,6.0,12.0,2.0,10.0,8.0,24.0,60.0,4.0,22.0,20.0,8.0,6.0,12.0,8.0,8.0,16.0,20.0,20.0,16.0,20.0,1.0,6.0,6.0,15.0,56.0,28.0,5.0,11.0,2.0,9.0,18.0,95.0,39.0,8.0,3.0,1.0,12.0,18.0,20.0,14.0,13.0,22.0,12.0,,4.0,18.0,11.0,96.0,28.0,6.0,26.0,30.0,2.0,6.0
2025-04-18,12.0,45.0,19.0,56.0,2.0,6.0,9.0,3.0,2.0,3.0,4.0,42.0,6.0,24.0,80.0,80.0,3.0,4.0,77.0,6.0,1.0,72.0,15.0,4.0,5.0,3.0,3.0,18.0,14.0,5.0,16.0,9.0,14.0,2.0,3.0,7.0,12.0,77.0,2.0,8.0,4.0,64.0,2.0,14.0,4.0,8.0,8.0,12.0,4.0,16.0,30.0,9.0,3.0,9.0,36.0,8.0,13.0,32.0,60.0,16.0,2.0,20.0,3.0,7.0,2.0,20.0,3.0,2.0,9.0,6.0,20.0,8.0,18.0,12.0,18.0,11.0,10.0,45.0,2.0,2.0,20.0,3.0,21.0,27.0,2.0,18.0,4.0,21.0,6.0,10.0,6.0,3.0,1.0,15.0,11.0,21.0,24.0,6.0,14.0,1.0,50.0,1.0,3.0,2.0,10.0,3.0,30.0,84.0,22.0,33.0,1.0,8.0,,2.0,8.0,6.0,5.0,24.0,6.0,5.0,16.0,8.0,8.0,2.0,8.0,9.0,36.0,3.0,21.0,84.0,12.0,18.0,8.0,3.0,3.0,56.0,6.0,112.0,18.0,2.0,5.0,6.0,3.0,1.0,12.0,3.0,12.0,4.0,6.0,2.0,5.0,8.0,4.0,30.0,21.0,21.0,6.0,24.0,21.0,10.0,3.0,6.0,8.0,30.0,8.0,42.0,45.0,8.0,3.0,24.0,3.0,9.0,48.0,56.0,3.0,,56.0,,6.0,3.0,5.0,32.0,10.0,80.0,7.0,12.0,5.0,12.0,12.0,16.0,6.0,3.0,6.0,8.0,10.0,3.0,56.0,24.0,3.0,24.0,9.0,5.0,22.0,6.0,48.0,11.0,4.0,4.0,21.0,3.0,6.0,6.0,3.0,4.0,4.0,10.0,6.0,4.0,15.0,12.0,12.0,11.0,2.0,6.0,4.0,14.0,3.0,2.0,3.0,2.0,4.0,4.0,18.0,1.0,63.0,12.0,8.0,7.0,12.0,2.0,8.0,12.0,8.0,2.0,8.0,4.0,1.0,7.0,4.0,8.0,9.0,51.0,56.0,2.0,3.0,15.0,28.0,3.0,4.0,3.0,2.0,12.0,36.0,2.0,30.0,6.0,1.0,16.0,56.0,27.0,8.0,56.0,1.0,9.0,30.0,19.0,15.0,56.0,8.0,6.0,2.0,1.0,30.0,3.0,5.0,18.0,35.0,18.0,5.0,,9.0,3.0,9.0,8.0,3.0,4.0,12.0,42.0,6.0,7.0
